review,stars
"Tiene excelente ubicación, al lado del auditorio Pabellón M, con centro comercial ahí mismo, accesible a otros comercios y gran variedad de restaurantes y otros negocios de comida, está exactamente en el centro de Monterrey. El cuarto tiene todos los servicios, incluso para hacer café expreso (espresso), y la vista tanto del restaurante como de la habitación es hermosa. LO recomiendo ampliamente.",40
"Hotel muy bien ubicado y que brinda una excelente experiencia de servicio durante la estadia. Además de que es un hotel nuevo y se nota en las instalaciones.  El restaurant en el piso 16, brinda una ecelente vista de la ciudad, que eso es un PLUS que bien lo vale",50
"Después de un año, ha madurado este hotel. Nos tocó casi inaugurarlo y como es natural, habia deficiencias que afortunadamente han superado. La experiencia fue muy grata. Ya el Pabellón M terminado y el Auditorio genera una integridad muy agradable para la visita.",50
"Me quedé con mi familia en este hotel y la verdad nos gustó mucho, las intalaciones todavía están nuevas, el trato que recibimos fue excelente, la comida en el restaurante muy rica y a buen precio el buffet, esta localizado en una muy buena zona de Mty.",50
"Mejorar las instalaciones del gimnasio Los elevadores se saturan por la mañana y se hace tardado el proceso de salida, subir al restaurante, esperar para bajar al lobby... La habitación es muy comoda y las instalaciones excelentes, el servicio de recepcion es muy bueno y en general de todo el personal",40
"primera vez en este hotel, me gusto mucho el lugar, estilo moderno con excelente ubicación y servicio. recomiendo para todo tipo de viajero pero en especial para el viajero de negocios.  cerca de la macro plaza.",50
Excelente servicio solo que viajamos con niños y el reglamento del canal de nado menciona no menores de 18 años y eso fue lo único malo de este hotel. Al llegar a la habitación tenia olor a humedad ofrecieron cambio de habitación pero decidimos quedarnos en esa misma. El trato del personal fue muy amable y atendieron oportunamente nuestras solicitudes. Nuestra familia se ha hospedado ya en varias ocasiones está en excelente ubicación y cerca de los accesos más importantes de la cuidas. Lo recomendamos al 100% solo deberían considerar el acceso a niños al canal de nado,50
"perfecta ubicación, muy céntrico, excelente servicio y atención, diseño interior y exterior muy agradabe, a muy buen precio. el restaurante bueno y con excelente servicio y una terraza muy bonita, el área de la alberca aunque pequeña es muy agradable también con muy bonita vista al cerro de la silla.  El hotel está dentro de un edificio que cuenta con un auditorio y un centro comercial, que ofrece varias opciones de comida, postres y bebidas.",50
"Experiencia completamente satisfactoria, el personal es sumamente amable, las instalaciones muy limpias y confortables, me encanta quedarme en este Hotel, por el acceso a los centros comerciales, el Auditorio Pabellon, los restaurantes, y otras tantas opciones comerciales que hay.  Es uno de los mejores Hoteles de Monterrey. Siempre que tengo la opción de quedarme en Pabellón no la pienso 2 veces.",50
"Excelente vista de la ciudad, excelente ubicacion, uno de los mejores hotels en Monterrey, es mi lugar preferido para estar en Monterrey, siempre volvere a este hotel , excelente comida, servicio excelente , precio de acuerdo a su servicio",50
Tiene buenos espacios y  habitaciones confortable vale la pena quedarse la plaza tiene buenos restaurantes y la ubicación excelente para salir rápido a tus citas.  El área de Gym y alberca muy bien.vale la pena usarlas.,40
"La mejor opción de hospedaje en Monterrey, excelente servicio, desayuno excepcional, la vista de la ciudad una belleza, el bar hermoso, sólo que me salió una cucaracha en la barra mientras tomaba algo en la noche.",40
"El servicio, atención, instalaciones, limpieza, restaurante son excelentes, muy cómodo y agradable el hotel, hacen que tengas una excelente estancia. Las habitaciones muy cómodas, limpias y modernas, excelente decoración.",50
"Regresaré en la primer oportunidad, para repetir mi experiencia. Las opciones son variadas en el tema de gastronomía. La vista de la habitación hacia la ciudad excelente. Se me atendió de acuerdo a lo que solicité, desde mi llegada, hasta mi salida.",50
"Es precioso el lugar, el edificio es espectacular con aires de neobrutalismo y materiales vistos que le dan un look buenisimo. Todo los alrededores y restaurantes tambien colaboran en agregar valor y belleza al entorno",50
"En monterrey es y será mi opción para viaje de placer, vacación o negocios dado la ubicación, instalaciones servicio y atención ademas de disponer de lo necesario y contar con atenciones y detalles pequeños pero grandes en la habitación, pasillos y mas opciones de ventaja en toda la plaza Pabellón M",50
"Se realizó la competencia anual de Técnicos de Mazda Motors de México desde la llegada te reciben sensacional, la comida del restaurante exquisita y variada, el cuarto limpio y con todas las comodidades que té puedas imaginar, el bar y los salones con una vista maravillosa del lugar.",50
"Estuvimos hospedados en este hotel ya que íbamos al concierto de Diego el Cigala en pabellón M y desafortunadamente fue suspendido sin dar explicaciones, pero afortunadamente conocimos este nuevo hotel donde su personal te hace sentir como en tu casa. Además de su bar y su restaurante existe un pasaje donde existen varias opciones de restaurantes de primera.",50
"En términos generales muy bueno, buenas instalaciones, cómodas, buena atención de su personal. Solo les sugiero que sobre todo en los casos de corporativos la tarifa del desayuno quede incluida dentro de la tarifa de la habitación.",40
Ubicado cerca de la macroplaza y con excelentes vías de comunicación. El servicio es cordial y rápido. Habitaciones de lujo como siempre en esta cadena hotelera. En el mismo edificio hay un centro de espectáculos y varios restaurantes excelentes.,50
"Agradezco me hayan hecho pasar mis días de descanso de manera confortable, en recepcionista, la camaristas todos!  Espero regresar muy pronto con ustedes, me llevo una buena experiencia y me familia quedó muy satisfecha.  Saludos",50
"excelentes instalaciones y muy comodo, excelentes vistas panoramicas de la ciudad,  excelnte ubicacion, opviones restaurantes, atracciones, conciertos, compras y areas para caminar en el centro de la ciudad",50
"Nos hospedamos en este hotel para un fin de semana que visitamos Monterrey, al check in en recepción muy atentas las chicas, nos indicaron donde estaba nuestra habitación y que teníamos el 20% de descuento en alimentos y bebidas, tuvimos que esperar 15 minutos para que nos entregaran la habitación ya que aún estaba en proceso de limpieza, muy atentos nos ofrecieron agua en lo que esperábamos. Cuando llegamos a la habitación, en efecto la habían terminado de limpiar, ya que el piso aún se encontraba húmedo y olía a producto de limpieza. La habitación es amplia y cómoda, tiene buena iluminación, aunque en la noche pudiera tener la alternativa de subir más de intensidad la luz. La TV de buen tamaño, aunque todos los canales doblados al español, creo que sería un plus si pudieras…",40
"Excelente hotel , muy buena atención del personal, muy limpio, hermosas habitaciones, conveniemtemente ubicado en el centro y junto al Auditorio Pabellon M, la decoración muy bonita y moderna,  etc...!",50
La gente de recepcion no son formada y cometen errores de facturaciones repetitivas. Es cuestion de formacion y de voluntad. Es un de lo unicos hoteles donde se tiene que pedir 3 veces facturas para el Sat correctas,30
"La ubicación de Hotel es muy conveniente, además de que es nuevo y el servicio muy bueno.  Se debe mejorar en el tiempo de espera de los elevadores, solo hay dos para subir a las habitaciones por lo que el tiempo de espera es largo y mas cuando hay convenciones.",40
"Muchas felicidades excelente hotel, con una buena ubicación, el,personal muy capacitado, te  Hacen sentir como si estuvieras en casa, habitaciones amenas, con buena vista. El bar muy bonito y acogedor  Gracias por sus atenciones",50
"buen lugar para descansar, excelente trato de personal, lugar muy limpio y la comida de calidad y saludable las instalaciones de primera con una vista increible. un lugar muy recomendable y una buena opcion para regresar.",50
"Hotel nuevo, agradeble. muy buena atencion y buena ubicacion si buscas conocer el centro de la ciudad. La comida no es buena, muy cara por lo que recibes. tuve la mala experiencia de que el Aire Acondicionado no fallo y no lo pudieron reparar.",30
"Recomendable hotel pero el servicio de la recepción es demasiado lento, no tienen la capacidad de recibir muchas personas a la vez, el servicio del restaurante es excelente y la amabilidad de sus meseros es excepcional.",40
"Gran servicio del personal en cuanto a atención y actitud. Perfectas instalaciones desde el Lobby hasta las propios cuartos..... Una ventaja relevante es la ubicación de la Plaza Pabellón M en la que tienes de todo a la mano. Restaurantes, tienda de convenienia. Y el Bar / restaurante genial",50
"el hotel es nuevo, pero esta excelentemente ubicado, las habitaciones son geniales y la vista de la que nos toco excelente...  dos detalles, el valet parkin o el botones ... nomas nos vio q nos bajamos del carro pero ni nos dijo a dnd van o que se les ofrece... porque si esta algo complicado el subir por el elevador si es la primera vez... pero eso es de todo el PABELLON M... los elevadores y los pisos hasta que te acostumbras... el room service on time, la comida de muy bna calidad, todo... nada mas que no hay maquina expededora de hielo en el piso o no la encontré y se tardaron para llevarlo... pero todo muy bien.. el spa, la alberca con ambientación me encantoooo...  para unos días de relax mas misión cumplida...",50
"La atención del personal fue buena, las habitaciones muy buenas, ubicación muy buena, en la habitación, los precios fueron regulares, solo al reservar unos te decían en usd y otras en pesos, creo deberían estandarizar eso, agradable reserva y excelente vista a la ciudad",50
"Excelente ubcacion, la habitacion tenia una vista spectacular Cuentan con una amplia variedad de restaurants en la parte baja de el hotel. El carril de nado es de buen tamano y el gym esta muy bien equipado.",50
"es una buena opcion por el momento ya que el hotel tiene un año de abierto pero si no le dan un buen mantenimiento creo que en un par de años sera uno mas de los hoteles que hay en la ciudad, la zona esta increible el pabellon M esta muy agradable y tiene grandes opciones de comida.",40
